@relation sentiment

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute class {0, 4}

@data
0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,12.00,4.25,1,4
0,1,2,1,0,0,0,0,0,0,0,7,0,2,0,2,0,11.50,4.00,2,4
0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,9.00,4.75,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.00,2.80,1,4
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7.00,4.29,1,4
2,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,8.00,3.57,2,4
1,1,0,0,0,0,1,0,0,0,1,4,1,2,0,0,0,6.75,4.04,4,4
0,2,0,0,1,1,1,0,0,0,0,7,1,2,0,0,0,10.00,4.33,2,4
0,1,0,0,2,0,0,0,0,0,1,3,0,1,1,0,0,6.50,4.27,2,4
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,7.00,5.86,1,4
0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4.50,4.62,2,4
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10.00,4.00,1,4
0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,5.50,4.22,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,10.00,4.30,1,4
0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,7.67,3.37,3,4
0,0,0,0,0,0,1,0,0,0,0,4,0,4,0,0,0,13.00,4.33,1,4
0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,10.00,5.22,1,4
2,0,0,0,1,0,0,0,0,0,2,6,0,2,0,0,0,7.67,4.38,3,4
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,5.00,5.00,1,4
2,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,12.00,3.33,1,4
3,3,1,0,0,1,0,0,0,0,0,5,0,1,1,0,0,9.00,4.08,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,6.67,1,4
2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,8.50,4.53,2,4
1,2,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,14.50,3.70,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,6.40,1,4
1,1,0,1,0,0,1,0,0,0,0,6,2,0,0,0,0,5.80,4.50,5,4
1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5.33,4.08,3,4
2,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,9.00,3.50,2,4
1,0,0,0,0,0,0,0,0,2,0,5,0,4,0,0,0,8.00,3.40,3,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.00,6.50,1,4
1,1,0,0,0,0,1,0,0,0,0,10,0,2,0,1,0,15.00,3.82,2,4
2,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,11.00,5.90,1,4
4,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,15.50,3.71,2,4
0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,5.50,3.40,2,4
3,1,0,2,0,1,1,0,0,0,0,5,0,1,0,0,0,24.00,3.78,1,4
0,0,0,0,0,0,3,0,2,1,0,14,0,0,0,0,1,6.00,4.11,5,4
0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,10.00,5.11,1,4
1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8.00,3.80,2,4
0,2,0,0,0,1,0,0,0,0,1,7,0,1,0,1,1,10.50,4.30,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,4.50,3.75,2,4
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.00,4.67,1,4
0,0,2,0,1,0,0,0,2,0,1,9,0,0,0,0,0,12.00,2.86,2,4
0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,7.00,5.57,1,4
0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,1,1,10.50,3.83,2,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00,3.67,1,4
0,1,0,0,1,0,1,0,0,0,0,7,0,1,1,0,0,6.67,4.25,3,4
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,3.20,5.20,5,4
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.00,2.83,1,4
1,0,0,0,1,0,0,0,0,0,0,5,0,2,1,0,0,4.33,5.91,3,4
2,0,0,0,2,0,0,0,0,0,3,7,0,2,0,0,0,8.00,4.00,3,4
3,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,6.50,4.27,4,4
1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.00,2.33,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3.75,5.73,4,4
0,0,0,1,1,0,1,0,0,0,0,4,1,1,0,0,0,6.00,4.43,3,4
1,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,4.00,4.17,4,4
2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.00,3.00,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6.00,2.83,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.00,4.83,1,4
1,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,12.00,3.91,1,4
0,0,3,0,0,0,1,0,0,0,0,6,0,1,1,1,0,28.00,3.59,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.00,7.67,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,4.75,2,4
1,2,0,0,0,0,1,0,0,1,0,6,0,1,0,0,0,8.33,3.80,3,4
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,10.00,3.31,2,4
1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,5.00,4.78,2,4
2,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,11.50,4.32,2,4
1,0,1,0,0,1,1,0,0,0,0,7,0,2,1,0,0,14.00,3.73,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.00,5.00,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.00,5.33,1,4
2,0,0,0,1,0,1,0,0,0,0,5,0,1,0,0,1,8.50,3.93,2,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6.00,4.50,2,4
0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,10.00,5.10,1,4
2,0,2,1,1,1,0,0,0,0,0,7,1,3,0,0,0,10.33,3.68,3,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.00,5.00,1,4
0,1,0,1,2,0,0,0,0,0,2,14,1,1,0,2,1,6.40,3.14,5,4
2,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,19.00,4.38,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.00,4.00,1,4
0,1,0,1,0,0,0,0,1,0,0,6,1,2,0,1,0,8.67,4.30,3,4
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2.50,6.25,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.00,10.25,1,4
1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,5.33,4.43,3,4
1,0,0,1,1,0,1,1,0,0,0,6,0,2,0,1,0,25.00,3.65,1,4
2,0,1,0,0,0,1,0,0,0,2,6,0,3,1,0,0,8.67,4.35,3,4
2,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,15.00,3.80,1,4
0,0,0,0,1,1,0,0,0,0,0,7,1,1,1,0,0,16.00,3.44,1,4
1,0,1,1,0,2,0,0,0,0,0,4,0,2,0,1,0,16.00,3.69,1,4
0,0,0,1,2,1,1,0,5,0,0,11,3,1,0,0,1,30.00,3.87,1,4
0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,7.00,3.88,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,5.00,3.88,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.00,6.00,1,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6.00,5.00,1,4
1,0,0,2,1,0,0,0,0,0,1,4,1,2,0,0,0,8.67,3.75,3,4
1,0,0,1,0,1,1,0,0,1,0,3,1,1,0,0,0,8.50,3.46,2,4
1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,7.00,3.33,2,4
3,0,0,0,0,1,2,0,0,0,1,6,1,2,0,1,0,4.00,4.00,7,4
1,1,0,0,0,0,0,0,3,0,0,8,0,2,1,0,0,26.00,4.17,1,4
0,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,9.00,4.33,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,7.33,1,4
0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,5.00,3.62,2,4
0,2,1,0,0,0,0,1,0,0,0,10,0,1,1,0,1,11.33,3.52,3,4
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,7.00,3.86,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.00,4.14,1,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2.50,5.67,2,4
0,0,0,1,0,1,0,0,1,0,0,3,0,2,0,0,0,17.00,4.50,1,4
1,0,1,1,1,0,1,0,0,0,0,4,0,2,0,0,0,18.00,4.25,1,4
0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,6.00,7.40,1,4
0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,10.00,3.86,1,4
0,0,0,0,1,0,0,0,0,0,1,7,0,4,0,3,0,13.50,3.42,2,4
2,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,14.00,3.69,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.00,4.50,1,4
1,1,0,0,0,0,0,0,1,0,0,3,0,2,0,1,0,8.00,4.46,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.00,4.71,1,4
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.00,4.00,1,4
0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2.80,5.78,5,4
0,0,2,0,1,0,0,0,0,0,2,3,0,3,0,0,0,8.33,4.27,3,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.00,4.75,1,4
0,1,0,1,0,1,1,0,0,0,0,8,1,2,0,3,0,12.00,4.19,2,4
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7.00,5.50,1,4
1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,1,7.67,3.60,3,4
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.00,5.12,1,4
0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,11.00,5.67,1,4
3,0,0,1,0,0,0,0,0,2,0,4,0,1,1,0,1,7.67,3.68,3,4
0,0,0,0,0,0,3,0,0,0,0,7,1,0,0,0,0,6.00,4.50,2,4
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,10.00,4.30,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.00,6.00,1,4
0,1,0,0,0,1,0,0,1,0,1,5,0,1,1,0,0,16.00,4.57,1,4
1,0,0,0,1,0,0,0,0,0,0,10,1,1,0,0,0,8.67,4.17,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.00,5.33,1,4
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.50,4.86,2,4
0,0,1,1,1,0,0,0,0,0,0,6,0,2,0,0,0,13.00,5.23,1,4
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,4.50,4.00,2,4
4,0,0,1,0,0,2,0,0,0,1,6,0,1,0,1,0,7.00,3.50,5,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.00,4.00,1,4
0,1,0,0,0,1,0,0,1,0,0,7,0,1,0,1,4,7.33,5.94,3,4
1,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,16.00,4.67,1,4
1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.00,3.50,1,4
0,0,0,0,0,1,1,2,0,0,0,4,1,0,0,0,0,7.00,4.11,2,4
1,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,9.00,3.81,2,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.00,6.00,1,4
2,3,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,12.50,3.77,2,4
3,0,0,1,0,0,0,1,0,0,0,8,1,0,0,1,0,12.00,3.59,2,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.00,3.43,1,4
1,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,14.00,4.69,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,3.44,2,4
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7.00,4.17,1,4
0,1,1,0,0,0,0,0,0,0,0,8,0,2,0,1,0,24.00,4.58,1,4
3,0,0,2,2,0,1,0,0,0,0,4,1,3,0,0,0,13.50,3.54,2,4
0,0,0,0,0,0,1,0,1,0,0,7,0,2,1,0,0,19.00,3.75,1,4
0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,5.50,4.44,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.67,6.00,3,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,7.00,5.29,1,4
0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,10.00,4.50,1,4
0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,9.00,5.38,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,6.67,1,4
0,2,0,1,1,0,1,0,0,0,0,4,0,7,0,1,0,24.00,3.64,1,4
1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6.33,3.50,3,4
0,0,1,0,1,0,1,0,0,0,0,6,1,3,0,1,0,13.50,4.38,2,4
0,1,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,24.00,4.14,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.00,6.00,1,4
2,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,9.67,3.80,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.00,6.40,1,4
0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,6.50,6.00,2,4
1,1,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,7.00,3.50,2,4
0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,9.00,4.12,1,4
0,0,2,2,1,0,1,0,0,0,0,4,0,0,0,0,0,8.00,3.86,3,4
0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,7.00,4.62,2,4
0,0,0,0,1,0,1,0,0,0,0,2,0,4,0,2,0,11.00,4.90,1,4
1,0,0,1,0,0,0,0,0,0,1,7,0,1,0,0,0,9.50,4.71,2,4
2,0,1,1,1,0,0,0,0,0,1,2,4,2,0,0,1,11.50,4.14,2,4
0,0,0,0,1,0,0,0,0,0,2,8,3,1,0,0,0,8.00,4.48,3,4
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00,4.75,1,4
0,0,1,0,0,0,1,0,0,0,0,6,0,1,2,0,0,19.00,4.17,1,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.00,6.29,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.00,4.40,1,4
0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,13.00,5.45,1,4
0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,4.33,4.82,3,4
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,6,7.00,4.25,2,4
2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,11.50,4.45,2,4
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,5.00,4.08,3,4
1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,5.50,4.44,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,6.00,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,7.50,1,4
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,13.00,4.25,1,4
1,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,8.00,3.21,2,4
1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,17.00,3.20,1,4
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,8.00,4.86,1,4
1,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,8.00,5.14,2,4
3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,11.00,5.60,1,4
0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,9.00,5.38,1,4
0,0,0,1,1,0,0,0,0,0,1,2,2,2,0,0,0,3.67,4.25,3,4
0,0,0,2,0,0,3,0,0,0,0,9,0,3,0,0,0,15.00,4.08,2,4
0,2,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,8.00,4.23,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,4.67,1,4
0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,3.75,3.75,4,4
2,1,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,11.00,4.47,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.00,4.83,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.00,8.00,1,4
0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,11.00,4.10,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,13.00,1,4
0,0,1,0,1,0,1,0,0,0,0,11,0,0,0,0,0,6.50,4.67,4,4
0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6.00,3.67,1,4
2,0,0,0,0,2,1,1,0,0,0,5,1,0,0,0,0,26.00,4.12,1,4
2,1,0,0,1,0,0,0,0,0,0,9,2,0,0,0,1,6.33,4.27,3,4
1,0,0,0,0,0,0,0,0,0,1,6,0,2,0,2,0,8.00,4.62,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.00,4.00,1,4
0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.00,4.25,1,4
0,0,0,1,0,0,0,1,0,0,0,8,0,2,0,0,0,5.20,4.71,5,4
0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,8.00,4.48,3,4
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.00,6.00,1,4
1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11.00,3.56,1,4
0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3.00,5.00,3,4
1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,16.00,4.13,1,4
2,0,0,2,1,0,0,0,0,0,0,10,0,4,2,1,0,6.60,3.75,5,4
0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,7.00,6.40,1,4
2,0,0,0,0,1,0,0,0,0,0,8,0,1,0,1,0,9.50,3.35,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,5.00,4.60,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.00,5.50,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.00,7.33,1,4
0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,11.00,3.80,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.00,3.29,1,4
0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,1,0,11.50,4.29,2,4
4,0,2,1,2,0,1,0,0,0,0,5,0,2,0,1,0,8.00,3.85,4,4
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15.00,3.93,1,4
1,2,0,0,1,1,1,0,0,0,0,5,0,0,1,0,0,23.00,3.50,1,4
0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,9.00,5.25,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.00,4.25,1,4
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,11.00,3.30,1,4
0,1,0,1,1,0,0,0,1,0,0,9,0,3,0,1,0,7.50,3.85,4,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.50,3.50,2,4
3,0,3,1,0,0,0,1,1,0,0,6,0,2,0,0,0,14.00,4.32,2,4
1,2,0,0,0,1,0,0,0,1,0,9,0,4,0,3,0,26.00,3.75,1,4
0,0,2,0,0,0,1,1,0,1,1,10,0,0,0,0,0,11.00,4.72,2,4
0,0,1,0,0,2,0,0,0,0,0,5,0,2,0,0,1,7.33,3.95,3,4
0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,1,2,3.67,4.67,3,4
0,0,1,1,0,0,0,1,0,0,2,12,0,4,0,3,1,10.67,3.32,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.00,3.50,1,4
1,1,0,0,0,0,2,0,0,0,0,6,0,4,0,0,0,20.00,5.28,1,4
0,0,0,1,1,0,7,1,0,0,0,6,0,3,0,0,0,12.00,3.68,3,4
3,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,7.50,3.92,2,4
2,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,0,9.00,4.44,2,4
0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,13.00,4.08,1,4
0,0,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0,6.00,3.36,2,4
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,11.00,5.43,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00,3.75,1,4
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.00,4.60,1,4
2,0,0,0,0,0,0,0,0,2,0,10,0,1,1,0,0,8.00,4.79,3,4
1,3,0,0,0,0,0,0,0,0,0,4,0,2,1,3,0,9.00,3.53,2,4
0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,6.00,3.90,2,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4.50,5.86,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00,4.67,2,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.50,4.67,2,4
1,0,1,0,1,0,0,0,0,0,0,5,1,1,0,1,3,4.75,4.60,4,4
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6.50,6.00,2,4
0,0,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,10.50,4.10,2,4
1,0,0,1,1,0,0,0,0,0,1,12,0,1,0,0,0,5.60,4.33,5,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.50,5.00,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.00,8.33,1,4
2,0,2,1,0,0,1,0,0,0,0,6,0,3,0,0,0,13.00,4.42,2,4
0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,9.00,4.57,1,4
1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,9.00,6.00,1,4
0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6.00,3.90,2,4
2,1,0,1,1,0,1,0,1,0,0,8,0,1,0,0,0,26.00,4.46,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,7.75,1,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6.00,5.50,1,4
1,0,0,0,0,0,2,0,0,0,0,6,0,1,0,1,0,8.00,3.85,2,4
1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,13.00,3.91,1,4
2,0,0,1,3,0,2,0,0,0,0,5,1,1,0,1,0,8.67,3.52,3,4
0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,4.50,5.00,2,4
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,4.00,4.67,2,4
0,1,0,0,1,0,2,0,0,0,0,6,0,1,0,0,0,10.00,5.12,2,4
1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,12.00,4.90,1,4
0,0,0,0,0,1,0,0,0,0,1,4,0,2,0,0,0,4.50,3.62,2,4
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5.00,4.62,2,4
0,1,0,1,0,0,1,0,3,0,0,9,0,1,0,0,0,15.00,4.16,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.00,6.50,1,4
0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,9.50,4.00,2,4
0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,8.00,5.29,1,4
1,1,0,0,0,2,0,0,1,0,0,4,0,1,0,0,0,17.00,3.88,1,4
0,0,0,0,0,0,0,1,1,0,0,5,1,2,1,0,0,10.00,4.24,2,4
0,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,6.33,4.73,3,4
2,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,8,6.33,3.19,3,4
0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5.00,5.89,2,4
0,0,0,0,0,0,1,0,0,2,0,2,5,0,0,0,0,13.00,6.78,1,4
0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.00,3.67,1,4
0,0,0,1,1,0,0,0,0,0,2,4,0,3,0,0,0,6.67,4.28,3,4
0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,11.00,4.10,1,4
3,0,2,0,1,1,1,0,0,0,0,4,0,3,0,1,0,14.50,3.54,2,4
1,1,0,1,0,1,2,0,0,0,0,9,4,2,0,0,0,11.33,3.48,3,4
0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,3,5.00,5.86,2,4
0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,1,4,5.50,4.44,2,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6.00,5.20,1,4
0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,24.00,4.23,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,6.50,3.64,2,4
0,1,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,8.50,3.71,2,4
1,1,0,1,0,1,1,0,0,0,0,4,0,1,0,1,0,7.00,4.71,3,4
1,2,0,1,0,0,3,0,0,0,0,1,1,2,1,1,0,11.50,3.94,2,4
0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,8.00,4.71,1,4
0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,1,6.75,3.35,4,4
